,SA1_code,DZN_code,SA1_pop,SA1_visits,ratio,exclusion_code
383,20603111445,211141511,503.0,31559.0,62.74155069582505,NA
384,20603111446,211141509,521.0,21209.0,40.70825335892514,NA
385,20603111447,211141506,468.0,38332.0,81.90598290598291,NA
386,20603111448,211141509,378.0,38413.0,101.62169312169313,NA
387,20603111449,211141509,542.0,24125.0,44.511070110701105,NA
388,20603111450,211141510,359.0,26928.0,75.008356545961,NA
389,20603111451,211141510,352.0,35139.0,99.82670454545455,NA
390,20603111452,211141510,650.0,35683.0,54.89692307692307,NA
391,20603111453,211141508,488.0,23676.0,48.51639344262295,NA
392,20603111454,211141508,438.0,25105.0,57.317351598173516,NA
393,20603111455,211141513,376.0,6226.0,16.55851063829787,NA
394,20603111456,211141513,373.0,39315.0,105.40214477211796,NA
395,20603111457,211141514,414.0,26165.0,63.20048309178744,NA
396,20603111458,211141508,460.0,41597.0,90.42826086956522,NA
397,20603111459,211141514,403.0,58273.0,144.59801488833747,NA
398,20603111460,211141513,504.0,16608.0,32.95238095238095,NA
399,20603111461,211141512,585.0,45122.0,77.13162393162393,NA
400,20603111501,211151487,450.0,57140.0,126.97777777777777,NA
401,20603111502,211151487,534.0,15567.0,29.151685393258425,NA
402,20603111503,211151487,392.0,22677.0,57.849489795918366,NA
403,20603111504,211151487,373.0,9863.0,26.44235924932976,NA
404,20603111505,211151488,479.0,55398.0,115.65344467640918,NA
405,20603111506,211151488,405.0,66127.0,163.27654320987654,NA
406,20603111507,211151488,647.0,36719.0,56.75270479134467,NA
407,20603111508,211151488,748.0,26044.0,34.81818181818182,NA
408,20603111509,211151486,321.0,12629.0,39.34267912772586,NA
409,20603111510,211151486,492.0,19573.0,39.78252032520325,NA
410,20603111511,211151486,566.0,34178.0,60.38515901060071,NA
411,20603111512, ,,,,no containing DZN
412,20603111513,211151486,545.0,15744.0,28.888073394495414,NA
413,20603111514,211151486,380.0,13248.0,34.863157894736844,NA
414,20603111515,211151486,468.0,37082.0,79.23504273504274,NA
415,20603111516, ,,,,no containing DZN
416,20603111518,211151488,,,,SA1 not found in Pathzz data
417,20603111519,211151488,628.0,45910.0,73.10509554140127,NA
418,20603111520,211151488,526.0,57047.0,108.45437262357414,NA
419,20603111521,211151488,331.0,1003.0,3.0302114803625377,NA
420,20603111522,211151489,358.0,4055.0,11.3268156424581,NA
421,20603111523,211151489,1880.0,104571.0,55.62287234042553,NA
422,20603111524,211151489,235.0,17582.0,74.81702127659574,NA
423,20603111601,211161503,482.0,15277.0,31.695020746887966,NA
424,20603111602, ,,,,no containing DZN
425,20603111603,211161502,561.0,127097.0,226.55436720142603,NA
426,20603111604,211161503,568.0,76141.0,134.05105633802816,NA
427,20603111605,211160001,743.0,48397.0,65.13728129205921,NA
428,20603111606,211160002,507.0,19404.0,38.27218934911242,NA
429,20603111607, ,,,,no containing DZN
430,20603111608,211160002,494.0,18062.0,36.56275303643725,NA
431,20603111609,211160002,447.0,36044.0,80.63534675615213,NA
432,20603111610,211161502,525.0,44993.0,85.70095238095239,NA
433,20603111611, ,,,,no containing DZN
434,20603111612,211161497,511.0,37373.0,73.13698630136986,NA
435,20603111613,211161497,700.0,73064.0,104.37714285714286,NA
436,20603111614,211161498,575.0,41136.0,71.54086956521739,NA
437,20603111615, ,,,,no containing DZN
438,20603111616,211161498,518.0,26362.0,50.891891891891895,NA
439,20603111617,211161503,608.0,106013.0,174.36348684210526,NA
440,20603111618,211161497,750.0,53270.0,71.02666666666667,NA
441,20603111619,211161497,597.0,26977.0,45.187604690117254,NA
442,20603111620,211161497,435.0,31735.0,72.95402298850574,NA
443,20603111621, ,,,,no containing DZN
444,20603111622,211161497,587.0,54707.0,93.19761499148211,NA
445,20603111623,211161502,624.0,73959.0,118.52403846153847,NA
446,20603111624, ,,,,no containing DZN
447,20603111625, ,,,,no containing DZN
448,20603111626,211160001,636.0,35530.0,55.86477987421384,NA
449,20603111627,211161502,481.0,46166.0,95.97920997920998,NA
450,20603111628,211160001,482.0,37404.0,77.60165975103735,NA
451,20603111629,211161501,11.0,3441.0,312.8181818181818,NA
452,20603111630,211161497,411.0,52436.0,127.58150851581509,NA
453,20603111631,211160002,856.0,26631.0,31.110981308411215,NA
454,20603111632,211160002,323.0,30917.0,95.71826625386997,NA
455,20604111701,211171130,1592.0,60576.0,38.050251256281406,NA
456,20604111702, ,,,,no containing DZN
457,20604111703,211171119,312.0,2044.0,6.551282051282051,NA
458,20604111704,211170001,584.0,6408.0,10.972602739726028,NA
459,20604111705,211171119,612.0,44679.0,73.00490196078431,NA
460,20604111706,211170007,1362.0,67079.0,49.2503671071953,NA
461,20604111707,211171112,4744.0,139358.0,29.375632377740303,NA
462,20604111708,211170002,1258.0,37460.0,29.777424483306838,NA
463,20604111709,211171116,634.0,37543.0,59.21608832807571,NA
